OrderID,Date,CustomerID,ProductID,Quantity,SellingPrice,TotalRevenue,DiscountAmt,ShippingCost,Channel,Status
ORD-000259,02-09-2024,CUST-0984,1044,1,3839.32,3839.32,218.68,0,App,Delivered
ORD-000260,11-09-2024,CUST-0265,1090,1,2045.94,2045.94,58.06,0,App,Delivered
ORD-000261,20-08-2023,CUST-0325,1033,1,2299.81,2299.81,5.19,0,Web,Delivered
ORD-000261,20-08-2023,CUST-0678,1157,3,634.61,1903.84,244.16,0,Store,Returned
ORD-000262,23-09-2024,CUST-0213,1055,1,3850.28,3850.28,283.72,0,App,Delivered
ORD-000263,25-01-2024,CUST-0408,1209,1,1482,1482,243,0,App,Delivered
ORD-000264,22-12-2024,CUST-0148,1042,1,2682.11,2682.11,194.89,0,Store,Delivered
ORD-000265,15-06-2024,CUST-0473,1052,3,1600.52,4801.56,28.44,0,Store,Delivered
ORD-000266,14-07-2023,CUST-0769,1166,1,3172.15,3172.15,151.85,0,App,Delivered
ORD-000267,19-09-2024,CUST-0492,1121,1,2359.94,2359.94,370.06,0,App,Delivered
ORD-000268,27-05-2024,CUST-0602,1156,1,1789.73,1789.73,567.27,0,App,Delivered
ORD-000268,27-05-2024,CUST-0571,1077,1,4071.58,4071.58,591.42,0,App,Delivered
ORD-000269,10-04-2024,CUST-0165,1026,1,1017.36,1017.36,109.64,0,Web,Delivered
ORD-000269,10-04-2024,CUST-0654,1058,1,1106.85,1106.85,131.15,0,Web,Delivered
ORD-000270,07-06-2024,CUST-0441,1224,1,1735.81,1735.81,156.19,0,App,Returned
ORD-000271,06-11-2024,CUST-0092,1152,1,1280.18,1280.18,292.82,0,App,Delivered
ORD-000272,01-04-2024,CUST-0303,1218,1,2634.59,2634.59,410.41,0,Web,Cancelled
ORD-000273,13-01-2023,CUST-0282,1131,2,4561.15,9122.29,809.71,0,App,Returned
ORD-000274,25-08-2024,CUST-0682,1087,1,2175.56,2175.56,154.44,0,Web,Cancelled
ORD-000275,12-10-2023,CUST-0743,1052,1,1410.7,1410.7,199.3,0,App,Returned
ORD-000276,07-02-2023,CUST-0948,1219,1,2031.15,2031.15,192.85,0,App,Delivered
ORD-000277,22-04-2023,CUST-0856,1200,1,1721.04,1721.04,192.96,0,App,Delivered
ORD-000278,29-07-2024,CUST-0348,1162,1,3578.65,3578.65,340.35,0,App,Delivered
ORD-000279,13-01-2024,CUST-0126,1221,2,1335.55,2671.11,342.89,0,App,Delivered
ORD-000280,05-05-2023,CUST-0031,1035,1,3991.42,3991.42,870.58,0,App,Delivered
ORD-000281,22-04-2023,CUST-0818,1069,3,1494.23,4482.68,386.32,0,App,Delivered
ORD-000282,24-12-2024,CUST-0467,1055,1,3937.75,3937.75,196.25,0,App,Delivered
ORD-000283,13-05-2023,CUST-0245,1087,1,1842.15,1842.15,487.85,0,Web,Delivered
ORD-000284,27-08-2023,CUST-0172,1094,3,2580.39,7741.16,1.84,0,App,Returned
ORD-000285,01-08-2023,CUST-0640,1112,3,997.92,2993.76,198.24,0,App,Delivered
ORD-000286,12-01-2023,CUST-0882,1179,1,3531.87,3531.87,140.13,0,App,Returned
ORD-000287,07-01-2023,CUST-0868,1169,1,588.81,588.81,37.19,0,Web,Delivered
ORD-000288,18-07-2023,CUST-0717,1233,1,3691.82,3691.82,414.18,0,App,Delivered
ORD-000289,08-05-2024,CUST-0010,1145,1,1226.18,1226.18,365.82,0,Web,Delivered
ORD-000289,08-05-2024,CUST-0541,1126,2,4145.92,8291.85,1008.15,0,App,Delivered
ORD-000290,22-07-2024,CUST-0703,1118,1,3612.93,3612.93,414.07,0,App,Delivered
ORD-000291,02-06-2023,CUST-0178,1061,1,3291.34,3291.34,569.66,0,App,Delivered
ORD-000292,03-02-2024,CUST-0876,1160,1,1210.11,1210.11,160.89,0,Web,Delivered
ORD-000293,06-10-2023,CUST-0802,1068,1,1496.68,1496.68,55.32,0,App,Delivered
ORD-000294,06-11-2023,CUST-0221,1079,1,4037.65,4037.65,765.35,0,App,Delivered
ORD-000294,06-11-2023,CUST-0907,1040,1,1264.99,1264.99,763.01,0,App,Delivered
ORD-000295,20-06-2024,CUST-0198,1185,1,1914.23,1914.23,249.77,0,App,Returned
ORD-000296,16-05-2023,CUST-0225,1124,1,2415.3,2415.3,453.7,0,App,Delivered
ORD-000297,15-02-2023,CUST-0969,1107,1,1429.09,1429.09,18.91,0,App,Delivered
ORD-000298,05-11-2024,CUST-0675,1166,1,2195.09,2195.09,1128.91,0,App,Delivered
ORD-000299,21-10-2023,CUST-0247,1124,1,2679.17,2679.17,189.83,0,App,Returned
ORD-000300,16-01-2023,CUST-0662,1195,1,2824.94,2824.94,44.06,0,App,Delivered
ORD-000301,22-12-2024,CUST-0303,1237,1,4664.99,4664.99,123.01,0,App,Delivered
ORD-000302,21-02-2023,CUST-0035,1012,1,1444.17,1444.17,162.83,0,App,Delivered
ORD-000303,03-07-2023,CUST-0769,1148,2,4385.72,8771.44,914.56,0,App,Delivered
ORD-000304,07-12-2023,CUST-0017,1215,1,4035.47,4035.47,451.53,0,Web,Delivered
ORD-000305,21-04-2024,CUST-0368,1066,1,2413.75,2413.75,330.25,0,App,Delivered
ORD-000306,21-10-2024,CUST-0232,1022,1,3148.63,3148.63,113.37,0,App,Delivered
ORD-000307,08-01-2024,CUST-0688,1061,1,3475.76,3475.76,385.24,0,App,Delivered
ORD-000308,31-01-2023,CUST-0889,1172,1,4535.2,4535.2,350.8,0,App,Delivered
ORD-000308,31-01-2023,CUST-0743,1066,1,2534.93,2534.93,209.07,0,App,Delivered
ORD-000309,23-07-2024,CUST-0369,1017,1,2867.91,2867.91,249.09,0,App,Delivered
ORD-000310,15-07-2024,CUST-0717,1179,1,3635.61,3635.61,36.39,0,App,Returned
ORD-000311,21-03-2024,CUST-0034,1230,1,4069.98,4069.98,473.02,0,Web,Returned
ORD-000312,29-12-2024,CUST-0408,1031,1,805.48,805.48,78.52,0,Web,Delivered
ORD-000313,30-06-2023,CUST-0192,1178,1,2749.9,2749.9,271.1,0,Web,Delivered
ORD-000314,02-12-2023,CUST-0965,1028,1,3243.35,3243.35,44.65,0,Store,Delivered
ORD-000315,13-10-2024,CUST-0744,1223,1,807.18,807.18,88.82,0,App,Delivered
ORD-000316,02-04-2024,CUST-0938,1042,1,2740.37,2740.37,136.63,0,App,Delivered
ORD-000317,21-03-2024,CUST-0463,1172,2,4160.22,8320.43,1451.57,0,App,Delivered
ORD-000318,11-05-2023,CUST-0203,1062,1,249.34,249.34,76.66,75,Web,Cancelled
ORD-000319,03-01-2024,CUST-0836,1135,1,2424.61,2424.61,11.39,0,App,Delivered
ORD-000320,29-12-2024,CUST-0560,1143,1,2900.7,2900.7,258.3,0,App,Delivered
ORD-000321,29-01-2024,CUST-0701,1181,1,1110.84,1110.84,74.16,0,App,Delivered
ORD-000322,12-01-2023,CUST-0794,1033,1,2055.6,2055.6,249.4,0,Store,Delivered
ORD-000322,12-01-2023,CUST-0809,1017,1,2816.72,2816.72,300.28,0,Web,Delivered
ORD-000323,10-09-2024,CUST-0682,1116,1,1535.67,1535.67,112.33,0,App,Delivered
ORD-000324,20-08-2023,CUST-0219,1068,1,1417.46,1417.46,134.54,0,App,Delivered
ORD-000325,25-02-2024,CUST-0679,1102,1,739.27,739.27,3.73,0,App,Returned
ORD-000326,17-08-2024,CUST-0595,1184,1,3983.26,3983.26,86.74,0,Store,Delivered
ORD-000327,14-10-2023,CUST-0739,1045,1,1250.38,1250.38,192.62,0,Web,Delivered
ORD-000328,15-11-2024,CUST-0585,1045,1,938.64,938.64,504.36,0,App,Delivered
ORD-000328,15-11-2024,CUST-0456,1075,1,692.48,692.48,252.52,0,Web,Delivered
ORD-000329,07-03-2024,CUST-0883,1119,3,4637.58,13912.73,643.27,0,App,Delivered
ORD-000330,08-11-2023,CUST-0142,1176,1,1460.63,1460.63,289.37,0,App,Delivered
ORD-000331,26-10-2023,CUST-0492,1184,1,3894.9,3894.9,175.1,0,Web,Returned
ORD-000332,12-10-2023,CUST-0898,1044,1,3890.48,3890.48,167.52,0,App,Delivered
ORD-000333,28-08-2024,CUST-0030,1150,1,1322.35,1322.35,77.65,0,App,Returned
ORD-000334,05-07-2023,CUST-0149,1190,2,4450.7,8901.41,482.59,0,Store,Returned
ORD-000335,07-06-2023,CUST-0524,1078,1,1267.32,1267.32,83.68,0,Web,Delivered
ORD-000336,21-06-2023,CUST-0078,1096,1,4719.38,4719.38,257.62,0,App,Delivered
ORD-000337,21-06-2023,CUST-0858,1167,1,1404.91,1404.91,108.09,0,App,Delivered
ORD-000338,30-11-2024,CUST-0758,1138,1,2243.41,2243.41,513.59,0,Store,Cancelled
ORD-000339,04-04-2024,CUST-0665,1122,1,717.04,717.04,61.96,0,App,Delivered
ORD-000340,29-12-2023,CUST-0593,1146,1,4095.9,4095.9,654.1,0,App,Delivered
ORD-000341,11-04-2023,CUST-0174,1093,1,819.13,819.13,60.87,0,App,Delivered
ORD-000342,19-07-2023,CUST-0352,1058,1,1053.56,1053.56,184.44,0,App,Cancelled
ORD-000343,11-03-2023,CUST-0980,1008,1,4820.67,4820.67,76.33,0,App,Delivered
ORD-000343,11-03-2023,CUST-0432,1100,1,3190.62,3190.62,11.38,0,App,Delivered
ORD-000344,11-08-2023,CUST-0437,1010,1,3556.39,3556.39,422.61,0,App,Delivered
ORD-000345,03-11-2024,CUST-0268,1067,1,2894.13,2894.13,1563.87,0,App,Delivered
ORD-000346,29-10-2023,CUST-0141,1013,2,2791.21,5582.43,591.57,0,App,Delivered
ORD-000347,14-11-2024,CUST-0158,1026,1,912.32,912.32,214.68,0,App,Delivered
ORD-000348,07-12-2023,CUST-0248,1145,1,1397.9,1397.9,194.1,0,Store,Returned
ORD-000349,25-07-2023,CUST-0918,1080,1,4280.86,4280.86,341.14,0,App,Delivered
ORD-000350,20-10-2024,CUST-0750,1149,1,1103.4,1103.4,44.6,0,Web,Returned
ORD-000351,01-04-2024,CUST-0340,1100,1,2888.43,2888.43,313.57,0,App,Returned
ORD-000351,01-04-2024,CUST-0307,1188,1,2458.06,2458.06,127.94,0,Web,Cancelled
ORD-000352,17-05-2024,CUST-0477,1135,1,1926.47,1926.47,509.53,0,App,Delivered
ORD-000353,29-01-2024,CUST-0334,1023,2,806.16,1612.33,125.67,0,App,Delivered
ORD-000354,29-11-2024,CUST-0006,1078,1,811.61,811.61,539.39,0,Web,Delivered
ORD-000354,29-11-2024,CUST-0075,1061,1,2469.9,2469.9,1391.1,0,App,Delivered
ORD-000355,21-07-2024,CUST-0852,1197,1,1803.8,1803.8,53.2,0,App,Delivered
ORD-000355,21-07-2024,CUST-0339,1216,1,1668.49,1668.49,21.51,0,App,Delivered
ORD-000356,17-07-2023,CUST-0564,1213,3,2833.86,8501.59,315.41,0,App,Delivered
ORD-000356,17-07-2023,CUST-0609,1004,1,4077.01,4077.01,689.99,0,App,Delivered
ORD-000357,14-12-2023,CUST-0553,1029,1,3189.38,3189.38,20.62,0,App,Delivered
ORD-000357,14-12-2023,CUST-0464,1212,1,1815.44,1815.44,205.56,0,App,Delivered
ORD-000358,15-03-2023,CUST-0741,1062,1,294.03,294.03,31.97,42,App,Delivered
ORD-000358,15-03-2023,CUST-0184,1065,1,1168.48,1168.48,2.52,0,Web,Delivered
ORD-000359,10-04-2023,CUST-0495,1043,1,3999.89,3999.89,389.11,0,App,Delivered
ORD-000360,22-09-2024,CUST-0128,1077,2,4364.89,8729.77,596.23,0,App,Delivered
ORD-000361,29-11-2023,CUST-0021,1136,1,2049.97,2049.97,823.03,0,App,Delivered
ORD-000361,29-11-2023,CUST-0060,1017,1,2514.29,2514.29,602.71,0,Web,Delivered
ORD-000362,22-06-2023,CUST-0362,1165,1,1420.92,1420.92,100.08,0,App,Delivered
ORD-000363,09-10-2024,CUST-0274,1070,1,4633.11,4633.11,10.89,0,App,Cancelled
ORD-000364,02-04-2023,CUST-0302,1132,1,598.4,598.4,26.6,0,App,Delivered
ORD-000365,10-05-2023,CUST-0861,1022,1,2679.85,2679.85,582.15,0,App,Delivered
ORD-000366,08-02-2023,CUST-0316,1109,1,832.81,832.81,84.19,0,App,Delivered
ORD-000367,04-03-2024,CUST-0928,1171,1,1121.87,1121.87,20.13,0,App,Delivered
ORD-000367,04-03-2024,CUST-0562,1230,1,4175.21,4175.21,367.79,0,App,Returned
ORD-000368,11-10-2023,CUST-0007,1223,1,875.95,875.95,20.05,0,App,Delivered
ORD-000368,11-10-2023,CUST-0763,1221,1,1298.43,1298.43,208.57,0,App,Returned
ORD-000369,15-09-2023,CUST-0301,1169,2,554.79,1109.57,142.43,0,Store,Returned
ORD-000370,30-06-2023,CUST-0629,1225,1,3178.92,3178.92,266.08,0,App,Returned
ORD-000371,16-08-2024,CUST-0506,1142,1,3992.81,3992.81,451.19,0,App,Delivered
ORD-000372,11-04-2023,CUST-0118,1100,1,3105.96,3105.96,96.04,0,App,Delivered
ORD-000373,25-02-2023,CUST-0204,1134,1,4243.83,4243.83,686.17,0,App,Delivered
ORD-000374,18-07-2023,CUST-0420,1067,3,4322.78,12968.34,405.66,0,App,Delivered
ORD-000375,20-05-2023,CUST-0431,1210,1,2315.04,2315.04,449.96,0,App,Delivered
ORD-000375,20-05-2023,CUST-0729,1011,1,275.63,275.63,77.37,76,Store,Delivered
ORD-000376,24-08-2023,CUST-0122,1098,2,3367.33,6734.66,533.34,0,Web,Delivered
ORD-000376,24-08-2023,CUST-0123,1205,1,3245.86,3245.86,399.14,0,App,Delivered
ORD-000377,16-08-2024,CUST-0349,1051,2,1027.96,2055.92,340.08,0,App,Delivered
ORD-000378,15-02-2023,CUST-0989,1162,1,3467.17,3467.17,451.83,0,App,Returned
ORD-000378,15-02-2023,CUST-0802,1220,1,1876.37,1876.37,263.63,0,App,Delivered
ORD-000379,13-01-2023,CUST-0239,1123,1,4585.96,4585.96,155.04,0,Store,Delivered
ORD-000380,17-01-2023,CUST-0550,1095,1,1838.21,1838.21,216.79,0,App,Delivered
ORD-000381,10-04-2024,CUST-0597,1032,1,1521.6,1521.6,179.4,0,App,Delivered
ORD-000382,21-12-2024,CUST-0561,1066,2,2714.9,5429.8,58.2,0,App,Delivered
ORD-000383,12-03-2024,CUST-0903,1220,1,1943.39,1943.39,196.61,0,App,Delivered
ORD-000384,27-09-2024,CUST-0686,1029,1,3183.61,3183.61,26.39,0,Web,Delivered
ORD-000385,24-04-2023,CUST-0607,1123,1,4711.93,4711.93,29.07,0,Web,Delivered
ORD-000386,28-07-2024,CUST-0634,1077,1,3976.66,3976.66,686.34,0,App,Delivered
ORD-000387,17-08-2024,CUST-0465,1116,1,1461.82,1461.82,186.18,0,Web,Delivered
ORD-000388,30-05-2024,CUST-0390,1117,1,3114.95,3114.95,383.05,0,App,Delivered
ORD-000389,06-05-2023,CUST-0505,1178,1,2344.88,2344.88,676.12,0,App,Delivered
ORD-000390,20-11-2024,CUST-0664,1133,2,2295.59,4591.18,2876.82,0,App,Returned
ORD-000391,24-03-2023,CUST-0708,1211,1,259.45,259.45,43.55,47,App,Returned
ORD-000392,23-05-2024,CUST-0223,1157,1,542.14,542.14,173.86,0,App,Returned
ORD-000392,23-05-2024,CUST-0178,1228,2,972.32,1944.63,401.37,0,App,Delivered
ORD-000393,13-07-2023,CUST-0211,1226,2,2217.92,4435.83,160.17,0,App,Delivered
ORD-000393,13-07-2023,CUST-0905,1074,1,2052.73,2052.73,220.27,0,App,Delivered
ORD-000394,15-07-2024,CUST-0130,1120,1,4201.17,4201.17,84.83,0,App,Delivered
ORD-000395,10-05-2024,CUST-0859,1026,1,871.37,871.37,255.63,0,Store,Delivered
ORD-000396,25-09-2024,CUST-0581,1166,1,3181.78,3181.78,142.22,0,App,Delivered
ORD-000397,13-11-2024,CUST-0266,1120,1,3517.82,3517.82,768.18,0,App,Delivered
ORD-000398,14-01-2024,CUST-0807,1128,1,1812.52,1812.52,9.48,0,App,Delivered
ORD-000399,06-07-2024,CUST-0012,1040,1,1991.04,1991.04,36.96,0,Web,Returned
ORD-000400,14-04-2024,CUST-0266,1083,1,1663.67,1663.67,283.33,0,App,Delivered
ORD-000401,30-10-2023,CUST-0861,1116,1,1414.64,1414.64,233.36,0,App,Delivered
ORD-000402,01-08-2024,CUST-0021,1229,2,1985.72,3971.44,212.56,0,App,Returned
ORD-000403,25-11-2024,CUST-0908,1192,1,1828.26,1828.26,610.74,0,App,Delivered
ORD-000404,26-02-2023,CUST-0225,1197,1,1710.36,1710.36,146.64,0,App,Delivered
ORD-000405,27-03-2023,CUST-0356,1125,1,3781.41,3781.41,423.59,0,App,Returned
ORD-000406,22-11-2023,CUST-0139,1066,1,2293.95,2293.95,450.05,0,Web,Delivered
ORD-000407,13-03-2024,CUST-0666,1227,1,330.27,330.27,14.73,95,App,Delivered
ORD-000408,09-08-2023,CUST-0973,1014,1,1755.84,1755.84,307.16,0,Web,Delivered
ORD-000409,10-03-2024,CUST-0315,1203,1,1154.57,1154.57,165.43,0,App,Delivered
ORD-000410,21-06-2024,CUST-0260,1196,1,3842.52,3842.52,646.48,0,App,Delivered
ORD-000411,07-10-2023,CUST-0685,1157,1,639.72,639.72,76.28,0,App,Delivered
ORD-000412,26-01-2024,CUST-0894,1218,1,2669.19,2669.19,375.81,0,App,Delivered
ORD-000413,19-04-2024,CUST-0449,1193,1,2416.84,2416.84,57.16,0,App,Delivered
ORD-000414,08-05-2023,CUST-0446,1016,2,2857.3,5714.6,1109.4,0,App,Delivered
ORD-000415,03-05-2023,CUST-0483,1188,1,1950.89,1950.89,635.11,0,App,Delivered
ORD-000416,22-03-2024,CUST-0805,1006,1,990.81,990.81,76.19,0,App,Delivered
ORD-000417,12-08-2024,CUST-0367,1220,1,1953.29,1953.29,186.71,0,App,Returned
ORD-000417,12-08-2024,CUST-0958,1077,1,4626.01,4626.01,36.99,0,Store,Delivered
ORD-000418,19-02-2023,CUST-0359,1049,1,1231.74,1231.74,201.26,0,App,Delivered
ORD-000419,07-04-2023,CUST-0276,1198,1,3684.63,3684.63,187.37,0,Web,Delivered
ORD-000420,05-10-2023,CUST-0303,1194,1,3803.53,3803.53,55.47,0,App,Delivered
ORD-000421,14-06-2024,CUST-0022,1240,1,2181.32,2181.32,143.68,0,App,Delivered
ORD-000422,30-05-2024,CUST-0266,1140,1,3759.85,3759.85,1152.15,0,App,Delivered
ORD-000423,28-06-2024,CUST-0700,1087,1,2049.5,2049.5,280.5,0,App,Delivered
ORD-000424,15-05-2023,CUST-0184,1172,1,4169.05,4169.05,716.95,0,Web,Delivered
ORD-000425,03-09-2024,CUST-0075,1003,3,1405.73,4217.18,111.82,0,App,Delivered
ORD-000426,12-05-2023,CUST-0639,1153,1,1753.68,1753.68,271.32,0,App,Returned
ORD-000427,08-12-2024,CUST-0925,1132,1,623.24,623.24,1.76,0,App,Delivered
ORD-000428,03-02-2023,CUST-0271,1016,1,3381.67,3381.67,30.33,0,App,Delivered
ORD-000429,14-11-2024,CUST-0239,1207,1,1532.45,1532.45,338.55,0,App,Delivered
ORD-000429,14-11-2024,CUST-0035,1108,1,2174.97,2174.97,406.03,0,App,Delivered
ORD-000430,16-08-2024,CUST-0260,1140,1,4543.13,4543.13,368.87,0,App,Delivered
ORD-000431,12-04-2023,CUST-0220,1171,1,1051.41,1051.41,90.59,0,App,Delivered
ORD-000432,04-07-2024,CUST-0102,1184,1,3505.76,3505.76,564.24,0,App,Delivered
ORD-000432,04-07-2024,CUST-0226,1012,1,1562.38,1562.38,44.62,0,Web,Delivered
ORD-000433,24-01-2024,CUST-0398,1066,1,2576.24,2576.24,167.76,0,App,Delivered
ORD-000434,16-06-2024,CUST-0791,1190,1,4196.01,4196.01,495.99,0,App,Delivered
ORD-000435,29-04-2023,CUST-0712,1165,1,1353.04,1353.04,167.96,0,App,Delivered
ORD-000436,22-02-2024,CUST-0811,1139,2,868.68,1737.37,50.63,0,App,Returned
ORD-000437,26-11-2024,CUST-0103,1071,1,2013.72,2013.72,941.28,0,App,Delivered
ORD-000437,26-11-2024,CUST-0378,1175,1,1836.42,1836.42,402.58,0,Store,Delivered
ORD-000438,22-06-2023,CUST-0656,1039,3,3403.85,10211.55,546.45,0,App,Delivered
ORD-000438,22-06-2023,CUST-0607,1157,2,638.11,1276.23,155.77,0,App,Delivered
ORD-000439,07-10-2023,CUST-0836,1147,2,3977.51,7955.01,1310.99,0,Store,Delivered
ORD-000440,11-05-2024,CUST-0079,1141,1,748.62,748.62,151.38,0,App,Returned
ORD-000441,18-05-2023,CUST-0368,1140,1,3809.03,3809.03,1102.97,0,App,Cancelled
ORD-000441,18-05-2023,CUST-0195,1189,1,3806.33,3806.33,666.67,0,Web,Delivered
ORD-000442,07-11-2024,CUST-0714,1223,1,584.03,584.03,311.97,0,App,Returned
ORD-000443,25-09-2023,CUST-0013,1235,2,3606.76,7213.53,636.47,0,Store,Returned
ORD-000444,02-05-2023,CUST-0799,1114,1,3608.7,3608.7,669.3,0,App,Delivered
ORD-000445,07-11-2023,CUST-0818,1220,1,1588.59,1588.59,551.41,0,Web,Delivered
ORD-000446,05-08-2024,CUST-0552,1165,1,1364.63,1364.63,156.37,0,Web,Delivered
ORD-000447,02-06-2024,CUST-0603,1195,1,2614.64,2614.64,254.36,0,Web,Delivered
ORD-000447,02-06-2024,CUST-0251,1227,1,341.82,341.82,3.18,63,App,Delivered
ORD-000448,20-08-2024,CUST-0778,1217,2,2489.68,4979.36,268.64,0,App,Returned
ORD-000448,20-08-2024,CUST-0996,1062,1,293.67,293.67,32.33,77,App,Delivered
ORD-000449,05-12-2024,CUST-0627,1186,1,1786.7,1786.7,95.3,0,App,Returned
ORD-000449,05-12-2024,CUST-0031,1228,2,1073.05,2146.1,199.9,0,App,Delivered
ORD-000450,25-08-2024,CUST-0621,1234,1,4460.67,4460.67,417.33,0,App,Delivered
ORD-000450,25-08-2024,CUST-0725,1171,1,1106.73,1106.73,35.27,0,App,Delivered
ORD-000451,20-06-2023,CUST-0869,1137,1,3310.36,3310.36,231.64,0,Web,Delivered
ORD-000452,02-07-2024,CUST-0772,1206,1,2600.6,2600.6,121.4,0,App,Delivered
ORD-000453,05-04-2023,CUST-0632,1067,1,4062.22,4062.22,395.78,0,App,Delivered
ORD-000454,13-03-2024,CUST-0753,1039,1,3235.54,3235.54,350.46,0,App,Delivered
ORD-000455,06-07-2024,CUST-0238,1234,1,4694.15,4694.15,183.85,0,App,Delivered
ORD-000456,20-01-2023,CUST-0851,1148,1,4707.49,4707.49,135.51,0,Web,Delivered
ORD-000457,23-04-2024,CUST-0734,1088,1,2696.61,2696.61,372.39,0,Store,Delivered
ORD-000458,03-10-2024,CUST-0668,1239,1,3897.47,3897.47,290.53,0,Web,Returned
ORD-000458,03-10-2024,CUST-0819,1056,2,4534.64,9069.29,594.71,0,App,Delivered
ORD-000459,27-02-2024,CUST-0667,1127,1,4352.57,4352.57,107.43,0,App,Delivered
ORD-000460,03-06-2023,CUST-0765,1237,1,4193.88,4193.88,594.12,0,App,Delivered
ORD-000461,24-10-2024,CUST-0936,1008,1,4696.68,4696.68,200.32,0,App,Returned
ORD-000462,17-07-2024,CUST-0440,1237,2,4095.81,8191.62,1384.38,0,Web,Cancelled
ORD-000463,27-03-2023,CUST-0553,1155,1,2438.52,2438.52,23.48,0,App,Delivered
ORD-000464,03-04-2023,CUST-0036,1140,2,4291.06,8582.12,1241.88,0,App,Returned
ORD-000465,04-05-2023,CUST-0606,1038,2,425.74,851.48,272.52,0,Web,Delivered
ORD-000466,01-09-2023,CUST-0592,1212,1,1925.99,1925.99,95.01,0,Web,Delivered
ORD-000467,30-08-2023,CUST-0589,1069,1,1597,1597,26,0,App,Delivered
ORD-000468,26-08-2024,CUST-0605,1056,1,4324.92,4324.92,507.08,0,App,Delivered
ORD-000468,26-08-2024,CUST-0532,1059,1,4502.28,4502.28,195.72,0,App,Delivered
ORD-000469,12-01-2024,CUST-0542,1101,1,3526.79,3526.79,598.21,0,App,Delivered
ORD-000470,25-02-2023,CUST-0837,1124,1,2765.86,2765.86,103.14,0,Store,Delivered
ORD-000471,07-01-2024,CUST-0083,1199,1,4332.09,4332.09,377.91,0,App,Returned
ORD-000472,07-02-2024,CUST-0930,1096,2,4752.37,9504.74,449.26,0,App,Delivered
ORD-000473,14-06-2023,CUST-0046,1205,1,3164.15,3164.15,480.85,0,App,Delivered
ORD-000474,24-03-2023,CUST-0488,1219,2,2066.84,4133.69,314.31,0,Web,Delivered
ORD-000475,13-04-2023,CUST-0495,1003,1,1333.4,1333.4,109.6,0,Web,Delivered
ORD-000476,01-12-2023,CUST-0066,1151,1,1166.81,1166.81,9.19,0,Web,Delivered
ORD-000477,20-05-2023,CUST-0703,1098,1,3104.05,3104.05,529.95,0,App,Delivered
ORD-000477,20-05-2023,CUST-0965,1018,1,514.08,514.08,140.92,0,App,Delivered
ORD-000478,25-02-2024,CUST-0088,1124,1,2663.14,2663.14,205.86,0,App,Delivered
ORD-000479,02-12-2023,CUST-0617,1106,1,1742.48,1742.48,115.52,0,Store,Delivered
ORD-000480,07-08-2024,CUST-0451,1057,2,339.44,678.89,109.11,0,Store,Delivered
ORD-000481,18-04-2024,CUST-0624,1159,1,644.27,644.27,16.73,0,App,Delivered
ORD-000482,02-04-2023,CUST-0792,1031,1,808.78,808.78,75.22,0,Web,Returned
ORD-000483,09-04-2024,CUST-0891,1030,1,2403.26,2403.26,83.74,0,Web,Delivered
ORD-000484,30-09-2023,CUST-0812,1055,1,4053.26,4053.26,80.74,0,Store,Delivered
ORD-000485,17-10-2023,CUST-0160,1066,1,2669.76,2669.76,74.24,0,Store,Cancelled
ORD-000486,30-08-2023,CUST-0039,1039,2,3387.17,6774.34,397.66,0,App,Delivered
ORD-000487,17-05-2023,CUST-0005,1168,3,539.52,1618.55,307.45,0,App,Returned
ORD-000488,03-09-2024,CUST-0923,1233,1,4069.81,4069.81,36.19,0,Store,Delivered
ORD-000489,12-09-2024,CUST-0715,1167,3,1377.23,4131.69,407.31,0,App,Delivered
ORD-000490,26-09-2024,CUST-0785,1178,3,2716.82,8150.45,912.55,0,App,Returned
ORD-000491,03-07-2023,CUST-0422,1039,1,3085.58,3085.58,500.42,0,App,Delivered
ORD-000492,27-06-2024,CUST-0776,1182,1,588.01,588.01,28.99,0,Store,Delivered
ORD-000493,15-10-2023,CUST-0772,1239,2,4010.27,8020.53,355.47,0,Web,Delivered
ORD-000494,28-09-2023,CUST-0808,1207,1,1824.7,1824.7,46.3,0,Store,Delivered
ORD-000495,23-07-2024,CUST-0078,1049,1,1261.42,1261.42,171.58,0,App,Delivered
ORD-000496,06-02-2023,CUST-0368,1222,1,2143.49,2143.49,161.51,0,App,Returned
ORD-000497,28-03-2024,CUST-0387,1047,1,3531.78,3531.78,277.22,0,Web,Delivered
ORD-000498,07-05-2023,CUST-0401,1123,1,4064.85,4064.85,676.15,0,Web,Delivered
ORD-000499,30-07-2024,CUST-0576,1075,1,862.28,862.28,82.72,0,App,Delivered
ORD-000500,02-03-2024,CUST-0664,1224,1,1750.64,1750.64,141.36,0,App,Returned
ORD-000501,27-11-2024,CUST-0894,1006,1,659.1,659.1,407.9,0,App,Delivered
ORD-000501,27-11-2024,CUST-0761,1170,1,1359.61,1359.61,660.39,0,App,Delivered
ORD-000502,04-11-2024,CUST-0164,1149,3,787.48,2362.44,1081.56,0,Web,Delivered
ORD-000502,04-11-2024,CUST-0914,1056,1,2950.66,2950.66,1881.34,0,App,Delivered
ORD-000503,21-10-2024,CUST-0823,1041,1,4394.17,4394.17,551.83,0,App,Delivered
ORD-000504,19-09-2023,CUST-0991,1056,3,4204.67,12614.02,1881.98,0,App,Delivered
ORD-000505,17-02-2024,CUST-0239,1206,1,2454.95,2454.95,267.05,0,App,Returned
